# Mg Mr mr z CI
-21.467519760131836 -22.05167007446289 17.05225944519043 0.13232199847698212 3.017509937286377
-20.51845932006836 -21.142030715942383 17.382110595703125 0.1047469973564148 2.7529900074005127
-22.343379974365234 -23.122840881347656 16.968259811401367 0.19250500202178955 3.2357499599456787
-22.354259490966797 -23.18606948852539 17.250869750976562 0.218626007437706 2.971829891204834
-21.163909912109375 -21.833040237426758 17.02379035949707 0.11911799758672714 2.817039966583252
-20.068809509277344 -20.733659744262695 17.687450408935547 0.09985020011663437 2.0397300720214844
-21.352529525756836 -22.229660034179688 16.542449951171875 0.11368200182914734 3.0317299365997314
-21.845230102539062 -22.64569091796875 17.135160446166992 0.17072199285030365 3.063349962234497
-20.657440185546875 -21.32469940185547 16.51551055908203 0.07834649831056595 2.331820011138916
-20.472280502319336 -20.85749053955078 15.854809761047363 0.04842209815979004 2.1302900314331055
-20.783340454101562 -21.405820846557617 16.85218048095703 0.09341979771852493 2.9377400875091553
-22.411579132080078 -23.16935920715332 18.742080688476562 0.35742801427841187 2.8440101146698
-21.15492057800293 -21.495990753173828 17.126630783081055 0.11110399663448334 2.195430040359497
-22.38762092590332 -23.170679092407227 18.493860244750977 0.3279379904270172 2.995029926300049
-23.0120906829834 -23.868070602416992 17.819480895996094 0.3297080099582672 2.696269989013672
-20.48797035217285 -21.23950958251953 17.294719696044922 0.10430300235748291 2.7818000316619873
-20.956090927124023 -21.551929473876953 17.527109146118164 0.13169600069522858 2.5129001140594482
-21.011709213256836 -21.452760696411133 17.645469665527344 0.13537199795246124 2.1551198959350586
-20.55685043334961 -21.347549438476562 17.658510208129883 0.1247669979929924 2.8457000255584717
-22.006149291992188 -22.871490478515625 18.702899932861328 0.3226419985294342 2.918989896774292
-19.33386993408203 -19.79482078552246 14.898030281066895 0.01988779939711094 2.3012399673461914
-22.341270446777344 -22.833059310913086 16.285120010375977 0.1351500004529953 2.2714500427246094
-22.377290725708008 -23.12295913696289 17.030330657958984 0.19534599781036377 2.755959987640381
-21.67283058166504 -22.444259643554688 17.171300888061523 0.15928900241851807 2.686769962310791
-20.69445037841797 -21.437320709228516 16.37034034729004 0.0773535966873169 2.8209400177001953
-20.18825912475586 -20.918170928955078 17.580509185791016 0.10311099886894226 2.6435201168060303
-22.164379119873047 -23.05617904663086 18.93362045288086 0.3716239929199219 2.497380018234253
-21.77906036376953 -22.31768035888672 17.369409561157227 0.16864700615406036 1.9360100030899048
-20.804100036621094 -21.54254913330078 17.057619094848633 0.1075420007109642 3.330130100250244
-19.575420379638672 -20.307510375976562 18.95836067199707 0.1381700038909912 2.149369955062866
-20.67296028137207 -21.684370040893555 18.02597999572754 0.16075900197029114 2.4603500366210938
-22.965429306030273 -23.863740921020508 19.022619247436523 0.45708099007606506 2.5919899940490723
-20.79302978515625 -21.599140167236328 16.26995086669922 0.07866760343313217 2.3212099075317383
-22.36338996887207 -23.185319900512695 17.03693962097168 0.1957550048828125 2.946589946746826
-21.39841079711914 -22.001750946044922 15.824090003967285 0.07828830182552338 2.933880090713501
-20.316490173339844 -21.053340911865234 17.602750778198242 0.1098020002245903 2.6022799015045166
-21.85980987548828 -22.643999099731445 17.131610870361328 0.16944000124931335 2.5466198921203613
-20.42544937133789 -21.14866065979004 17.098669052124023 0.09247410297393799 2.3487300872802734
-22.036409378051758 -22.874420166015625 18.964000701904297 0.3503269851207733 2.8855299949645996
-21.940629959106445 -22.729320526123047 17.14468002319336 0.17557400465011597 2.8984999656677246
-20.651029586791992 -21.3518009185791 17.673969268798828 0.12632900476455688 2.3105099201202393
-22.76127052307129 -23.554990768432617 19.08538055419922 0.4361160099506378 2.830440044403076
-20.970539093017578 -21.704509735107422 17.37579917907715 0.13074499368667603 3.091439962387085
-21.46285057067871 -22.01180076599121 17.60317039489746 0.16384300589561462 2.6090500354766846
-19.57862091064453 -20.17337989807129 14.585590362548828 0.020545700564980507 2.4557600021362305
-20.202970504760742 -20.51849937438965 18.406930923461914 0.12987500429153442 2.32886004447937
-20.43600082397461 -21.142620086669922 17.66377067565918 0.11750199645757675 3.380970001220703
-22.170940399169922 -22.920669555664062 18.05061912536621 0.2635599970817566 2.7460999488830566
-22.042999267578125 -22.609329223632812 16.975360870361328 0.1620659977197647 2.3786699771881104
-20.906679153442383 -21.5156307220459 16.776439666748047 0.09482090175151825 2.0732200145721436
-21.879419326782227 -22.394819259643555 15.904959678649902 0.09488099813461304 2.5975699424743652
-20.9083194732666 -21.4312801361084 17.542760848999023 0.1275539994239807 2.000649929046631
-20.427379608154297 -21.095630645751953 17.547029495239258 0.10836400091648102 2.394360065460205
-20.45245933532715 -20.88814926147461 16.8775691986084 0.07705339789390564 2.053489923477173
-19.870960235595703 -20.65237045288086 17.135189056396484 0.07666520029306412 2.7958099842071533
-21.736230850219727 -22.592060089111328 17.58803939819336 0.2000569999217987 2.8028600215911865
-21.695579528808594 -22.487350463867188 15.470190048217773 0.08195599913597107 3.131510019302368
-20.352819442749023 -21.056209564208984 17.619810104370117 0.11102599650621414 2.6357200145721436
-21.05364990234375 -21.873050689697266 17.2402400970459 0.13004499673843384 3.6129798889160156
-22.66370964050293 -23.58696937561035 18.846479415893555 0.4015609920024872 3.3585100173950195
-22.211820602416992 -22.989810943603516 18.930309295654297 0.3591339886188507 3.2102699279785156
-19.546480178833008 -20.002470016479492 14.903360366821289 0.02195340022444725 1.9726500511169434
-21.214879989624023 -21.779890060424805 17.485990524291992 0.1429699957370758 2.006809949874878
-19.930700302124023 -20.687950134277344 17.41485023498535 0.08713439851999283 2.441499948501587
-20.472410202026367 -21.2012996673584 17.56867027282715 0.11538200080394745 2.587169885635376
-21.54104995727539 -22.29680061340332 17.57508087158203 0.1770229935646057 2.6480600833892822
-19.737640380859375 -20.463420867919922 17.38833999633789 0.07878760248422623 2.547679901123047
-20.61087989807129 -21.17514991760254 16.659469604492188 0.07963699847459793 2.216779947280884
-21.240970611572266 -21.99980926513672 16.895950317382812 0.12102899700403214 3.0593700408935547
-19.878570556640625 -20.599939346313477 17.23797035217285 0.07813870161771774 2.290950059890747
-22.209609985351562 -23.021020889282227 17.336029052734375 0.21119000017642975 3.242500066757202
-20.472280502319336 -21.07978057861328 17.644039154052734 0.11342299729585648 2.281709909439087
-16.70783042907715 -17.908899307250977 16.812740325927734 0.019955599680542946 2.691699981689453
-21.941980361938477 -22.3956298828125 17.68648910522461 0.19972799718379974 2.001689910888672
-21.968679428100586 -22.73335075378418 17.0734806060791 0.17341500520706177 2.811840057373047
-21.794410705566406 -22.379369735717773 17.537960052490234 0.18475200235843658 2.479490041732788
-19.874670028686523 -20.253620147705078 16.483219146728516 0.049278900027275085 1.8497200012207031
-21.7164306640625 -22.29534912109375 17.728670120239258 0.19214600324630737 2.6479101181030273
-21.057880401611328 -21.806499481201172 17.075580596923828 0.11996900290250778 2.7781500816345215
-22.315040588378906 -23.08588981628418 16.49250030517578 0.15805700421333313 3.049570083618164
-22.146739959716797 -23.015050888061523 17.707170486450195 0.2405250072479248 2.981110095977783
-21.09181022644043 -21.53976058959961 17.33342933654785 0.12077599763870239 2.2114500999450684
-19.35198974609375 -19.724720001220703 16.995330810546875 0.048196401447057724 2.282939910888672
-22.801889419555664 -23.7412109375 18.781810760498047 0.41376298666000366 2.8762500286102295
-20.146770477294922 -20.88559913635254 17.62150001525879 0.10296499729156494 3.200040102005005
-18.67807960510254 -19.026140213012695 16.092330932617188 0.024091800674796104 2.12007999420166
-21.624080657958984 -22.364490509033203 15.490730285644531 0.07888399809598923 3.3126299381256104
-17.543060302734375 -17.877540588378906 17.168140411376953 0.023171400651335716 2.6049699783325195
-22.27882957458496 -23.14518928527832 18.756200790405273 0.35633501410484314 2.8623299598693848
-18.704700469970703 -18.945419311523438 17.756799697875977 0.04863429814577103 2.146899938583374
-20.542430877685547 -21.134939193725586 17.566869735717773 0.11332900077104568 2.199850082397461
-22.346080780029297 -23.192960739135742 17.815969467163086 0.2627129852771759 3.018239974975586
-21.0327205657959 -21.62660026550293 17.23386001586914 0.11893100291490555 2.4808599948883057
-21.631479263305664 -22.335189819335938 17.351970672607422 0.1642419993877411 2.673140048980713
-19.645599365234375 -20.1701602935791 19.866989135742188 0.19161400198936462 2.0206100940704346
-22.047840118408203 -22.82090950012207 16.36358070373535 0.13534599542617798 2.883539915084839
-21.797639846801758 -22.472389221191406 17.250469207763672 0.16968099772930145 2.7920799255371094
-17.158510208129883 -17.862119674682617 17.13050079345703 0.022640900686383247 2.964400053024292
-22.033889770507812 -23.093860626220703 19.142370223999023 0.4108099937438965 2.358760118484497
-21.44256019592285 -22.045040130615234 17.43239974975586 0.15317000448703766 2.6473400592803955
-21.560260772705078 -22.157419204711914 16.069730758666992 0.09109749644994736 2.2810399532318115
-20.36469078063965 -21.1131591796875 17.469329833984375 0.1062680035829544 2.6198298931121826
-20.29286003112793 -20.96718978881836 16.82447052001953 0.07692019641399384 3.0816400051116943
-19.016080856323242 -19.753419876098633 15.262089729309082 0.022890500724315643 2.640429973602295
-20.374929428100586 -20.912099838256836 17.391159057617188 0.095517598092556 2.242110013961792
-20.44223976135254 -21.299819946289062 17.325130462646484 0.1076510027050972 2.9642200469970703
-21.372520446777344 -22.14118003845215 17.658430099487305 0.1728000044822693 2.5237998962402344
-20.93975067138672 -21.456119537353516 16.68787956237793 0.08951680362224579 2.2599101066589355
-22.491260528564453 -23.30682945251465 19.406539916992188 0.46974799036979675 2.9488799571990967
-21.004989624023438 -21.784210205078125 17.614219665527344 0.14510199427604675 2.66402006149292
-22.635900497436523 -23.446670532226562 19.10346031188965 0.4154660105705261 2.9535300731658936
-20.347190856933594 -20.910959243774414 17.260690689086914 0.08983969688415527 1.971500039100647
-20.366270065307617 -20.990619659423828 16.88916015625 0.07951830327510834 2.9180400371551514
-20.06505012512207 -20.411489486694336 16.959379196166992 0.06422899663448334 2.112920045852661
-20.523820877075195 -21.09885025024414 16.74700927734375 0.07851190119981766 2.1700000762939453
-21.445310592651367 -22.158540725708008 17.087390899658203 0.13884299993515015 2.9155399799346924
-20.764270782470703 -21.493860244750977 16.505340576171875 0.08338139951229095 3.2251100540161133
-19.30293083190918 -19.983760833740234 15.091400146484375 0.023454399779438972 2.8893299102783203
-19.85287094116211 -20.70854949951172 15.969730377197266 0.047321200370788574 3.033979892730713
-21.84984016418457 -22.57213020324707 17.461849212646484 0.18837200105190277 2.6401100158691406
-19.156360626220703 -19.86389923095703 16.75221061706543 0.046146001666784286 2.352570056915283
-20.210800170898438 -20.974950790405273 16.90937042236328 0.07971470057964325 2.845050096511841
-21.333669662475586 -21.928590774536133 15.96638011932373 0.08059979975223541 2.42438006401062
-21.05299949645996 -21.783510208129883 16.238779067993164 0.08453939855098724 3.4459099769592285
-20.55289077758789 -20.926010131835938 17.08803939819336 0.08461090177297592 2.314389944076538
-21.84556007385254 -22.579580307006836 17.592639923095703 0.19745899736881256 2.7851099967956543
-21.771480560302734 -22.484970092773438 15.495909690856934 0.08320330083370209 2.9919700622558594
-20.777889251708984 -21.521589279174805 16.487899780273438 0.08415830135345459 2.8654000759124756
